halo_id,dir,fesc_dir,O32,R23,Ne3O2,O3Hb,N2Ha,S2_deficit,Balmer_dec,EW_Hb,EW_O3,beta_UV,xi_ion,MAB_1500,E_BV,redshift
245516,1,0.0039872145742878,0.8292830228876724,0.642898574714259,-0.4665221260055574,0.4729276975186636,-1.5596201360754662,-1.1259610777840336,3.4586054004380746,45.64559499428058,140.7459388947301,-2.3004386163229538,1.4049389580697955,-16.498547779910716,0.1771697498157448,5.0
246321,1,3.324053683466988e-05,1.1427417000235565,0.3516495640975066,-0.08459081097307575,0.20350740754357588,-2.081722381007758,-1.691279613995654,3.0421108367803105,190.6563944119723,323.71111818839904,-1.119134785380478,1.4075909348493816,-16.708229862354113,0.0575482505205106,5.0
246404,1,0.0005594491577523,0.7344660489600727,0.7405697647275105,-0.5104307375993926,0.559168857284547,-1.3019734843723043,-0.8752946418795204,3.1646686577036407,62.338179384383274,234.89581691025367,-1.3455736053898746,1.4047400198671978,-18.107971639847293,0.0943693696347496,5.0
247774,1,0.0470281921011401,0.553571377794853,0.5930386471450504,-0.6773343459116035,0.3852803250501111,-1.2746705120605952,-0.8191035968373157,3.0638697233990526,58.03939049608583,146.949036907006,-1.9077252930256543,1.4041382359410735,-16.489073130112843,0.0641925455357409,5.0
251409,1,1.0006106290505488e-05,0.49421532172622307,0.8716011032763262,-0.7753737905881408,0.6529140788763357,-1.0573992532336405,-0.6544811435402451,3.3723648468740137,13.992097301562445,64.9860500995131,0.0849261216891896,1.3993177751787427,-17.915579094703467,0.153629122355676,5.0
254307,1,1.6203752276102615e-05,0.6870849156463237,0.7451235449974192,-0.6013196296103445,0.5579723860799817,-1.341972528453006,-0.9469016835729605,3.518207751414833,26.159420584674812,96.44740226625089,-0.8634003944789825,1.406512968988833,-17.570353014324088,0.1930985359417022,5.0
254503,1,8.221131181658254e-05,1.2946932535624498,0.7225403506488774,-0.043583839975170235,0.5812412237892275,-1.8474188578262911,-1.1887218518267915,3.62563175895595,108.53900577567782,430.4771326018141,-1.1304774031262157,1.4089035866691773,-15.930196301633014,0.2211379036084473,5.0
255241,1,2.7e-05,0.9248756475035691,1.13849303721841,-0.3267818548639667,0.9761042216010836,-1.0382551087007812,-0.6291670055596157,3.0806824032323887,24.358268494646648,239.18280478880195,-1.4194467109958293,1.4020963700751048,-19.207741719294816,0.0692942301949698,5.0
255641,1,7.73e-05,0.4836350240070715,1.0680219814993634,-0.776282263346296,0.8480406350428922,-0.843589682730304,-0.2704583099371476,3.4702078532833878,15.18291767838178,110.12106819392926,-1.791006337317357,1.4009622300253468,-18.37525691700104,0.1802919243623883,5.0
255925,1,0.0012723680624943,0.6267174101543915,0.7688698557186626,-0.6892707856359408,0.5735503340352679,-1.272406276959714,-0.8275236279122069,3.5010039729074602,17.187201284393826,66.13249853671978,-1.4105220244051444,1.4017831452752865,-17.14529939233171,0.1885286833972874,5.0
256176,1,0.4159507252135903,0.6680919297700356,0.43351125786510636,-0.5291809322283925,0.24407146922707312,-1.5546756177748264,-1.1905296399005252,3.017095728481611,106.09553899822356,199.58373371010615,-1.6648738419594498,1.4047625345715833,-17.287532536177206,0.0498506580686159,5.0
256926,1,0.0001042,0.5411383467198192,0.897850171945926,-0.6937247167593341,0.6878424797066742,-1.0262243755164704,-0.6427105300014091,3.138935775313113,28.34098114837585,143.46055228078347,-1.2720297428374594,1.400443002052244,-19.25385392159251,0.0867579141364846,5.0
257242,1,0.0041545981870937,0.6670722621241083,0.7196688413942383,-0.6127260124347771,0.5294398174391475,-1.29090327501266,-0.8076150138963385,3.2875616053580905,22.52973261068115,77.96065090245638,-1.3964147436888632,1.402078748907673,-17.41519395609497,0.1298863017724883,5.0
257795,1,4.6501949012938e-06,0.7546140628937721,0.8330493266074939,-0.5213133415535367,0.6542108063723902,-1.2316898173821542,-0.6854655592101437,3.407221205936225,48.781118110343954,226.7202952954446,-2.471545489059758,1.4076059037294224,-17.79224056906898,0.1632153665344748,5.0
259268,1,0.0258382501079291,0.5937472860854456,0.48186885173824834,-0.5953847187777797,0.2806692851970709,-1.4126987995495313,-1.0063832998550595,2.9379870881126546,92.51075114448257,187.9136475259851,-1.5297633127690595,1.4054008993131284,-18.00386552162369,0.0250805739887115,5.0
259284,1,0.034932004877303,0.3655177992462626,0.6642545085143112,-0.8635599232025939,0.41698020460317053,-1.1299567258852719,-0.7156327092570365,3.169736902737636,18.095213651150598,48.89639329441193,-1.3095720537676745,1.4002652050313686,-18.2443277285028,0.0958611938343245,5.0
259391,1,0.3618148884351064,0.6317949349001992,0.5779122796616676,-0.5635703418855158,0.3824721794259247,-1.3572094690658218,-0.945486221239527,2.921005700623773,73.57278526681836,185.88894856209967,-1.4575853735138533,1.4046945604215686,-17.449087566992684,0.0196765503280703,5.0
263800,1,5.1e-06,0.39520212715420655,0.7267191189484237,-0.8859643761725593,0.4876113890382783,-1.0906890393214113,-0.6208632304129438,3.3194901254096507,4.205446993380963,13.136943185943814,-1.496962840320493,1.3969180913358685,-17.675705705464487,0.1388966231048842,5.0
265717,1,5.896190758401316e-05,0.8481767357047758,0.8136989885950072,-0.4937803766517135,0.6451255184472444,-1.4348971844816418,-0.9585345826847913,3.766917390951845,20.800888471589666,94.5330585494602,-1.0652587114118008,1.4036122020487372,-16.55615089955758,0.2567766550795792,5.0
273682,1,1.0509058808693094e-06,0.746053827496965,0.6794935475382857,-0.555077814154437,0.500171146894516,-1.3499613093887248,-0.7797517507248912,3.397018239668726,27.484821814749246,89.58854051771803,-1.3461287671151323,1.4024925370090389,-17.133251649945606,0.1604195220848541,5.0
276019,1,0.0,0.8653174260270902,0.5224428701993062,-0.3843441000279668,0.3551996741745853,-1.4612920835463683,-0.8375370292327986,3.2314063584822854,170.1723074653895,407.3254267996889,-1.7804860137929122,1.4078183425631932,-15.59000069281784,0.1138247295955674,5.0
276540,1,0.0015816052270954,1.3316796051782802,0.46639902737924643,0.06686267067541962,0.32626738282134937,-2.015105304706701,-1.3684891297604622,3.2279025479198076,79.91332098952748,176.13414613412044,-1.184125837864983,1.4078503947101442,-16.096701989118753,0.1128133354793074,5.0
284879,1,1.6983791801357571e-06,0.782759429795675,0.5201933854109555,-0.47451724421406993,0.3446025030780291,-1.5640767785043508,-1.127476052022196,3.12705170756218,77.84282167816191,178.8985185091775,-1.6165610011535472,1.4060509738373894,-17.018276013873233,0.0832216724944382,5.0
288154,1,1.3206550449022716e-05,0.9159403583879282,0.6149286221427346,-0.36402470687676924,0.45213573860342393,-1.6060552838200266,-1.075585238783077,3.3519448037236765,90.60196521741626,266.182674838844,-1.530550560599535,1.4055392112223433,-16.56466959510835,0.1479670410232756,5.0
296510,1,2.7955027176180647e-05,0.714455777434722,0.9162283445692907,-0.6391361643240359,0.7332409439976786,-1.1866636659127678,-0.6345236179029712,3.753200983395827,10.433389933264415,57.644132443197044,-1.0445544186004765,1.4031307080462756,-16.811625168710563,0.2533758479472878,5.0
299189,1,3.180786094581898e-05,0.8133653203624363,0.5570557592515542,-0.4657294155206628,0.3849642314742141,-1.5741459173424772,-1.0773689791807683,3.3379151491291785,45.35018894021322,113.51371053791965,-1.5986147700475246,1.4063174823885476,-16.486368280206364,0.144056864115086,5.0
305807,1,0.0047490358359372,1.552196480651162,0.5301799912566167,0.32785326166284534,0.39604905372915056,-2.287680608783475,-1.7751618756087524,2.986192943107135,332.2018556093465,882.238992773933,-1.7491081637393613,1.4089294693917183,-16.171487228262084,0.0402527176028577,5.0
316485,1,0.0079429,0.39377655091865194,0.9917705764030913,-0.8781571411586668,0.752834647858414,-0.8534665036371933,-0.3187826273966863,3.4893786210816296,9.206758917769946,53.512331579692805,-1.8968170825142567,1.3999159838350748,-18.97958806357577,0.1854279003804288,5.0
316531,1,0.0002289518580392,0.6494204188307933,0.7888382671403278,-0.6108662387178185,0.5958408197077887,-1.2027528798100064,-0.7079447096518052,3.4144389630662926,46.72041618311356,188.83894085528087,-1.9308435400218764,1.4032069648565675,-16.60545338086188,0.1651881442936375,5.0
316660,1,0.0284702283185174,0.6598298987916067,0.529342477153854,-0.5437131860926101,0.3382900122416075,-1.4929554452601508,-1.1378682824764041,2.9938446542218506,58.70397518844631,136.4109096994618,-1.3717381584625616,1.4015155884106776,-17.082034388842754,0.0426384443792409,5.0
318283,1,3.590687714625197e-06,0.3607438922009365,0.803450257328727,-0.9616283171191569,0.5563005534323793,-1.0547852801552153,-0.44908555543621986,3.698577976908897,8.17807745018633,30.142561782738504,-1.3341959838616098,1.4008150634290735,-16.638684365674234,0.2397083432410094,5.0
319811,1,0.0,1.6348782882224668,0.6558669301763871,0.2983520627575018,0.5236777798639451,-2.2788240180272723,-1.8309325677205308,3.697984280487951,166.9284555708941,577.9941893344801,-1.2550399386352378,1.4071585907934767,-14.707775265604775,0.2395586851049686,5.0
320884,1,0.0001181271886872,0.4598911053951653,0.6117421595597037,-0.726896549257809,0.3860952738707226,-1.2335579746225562,-0.8688021157474992,2.971917856876714,30.74461394317923,78.44519629007196,-2.0895481148845394,1.3984953295765206,-17.904829742970012,0.0357855030311391,5.0
325580,1,0.0007964,0.48893051300295554,0.8406665689263093,-0.8018570757592443,0.621397003814721,-1.1031557684608444,0.13785037986707493,3.5175902218593347,5.674610989678081,23.84947831301688,-1.956788054317371,1.3996782935281005,-18.464866319705777,0.1929348881286487,5.0
336235,1,4.139548789181979e-05,1.5128022829761392,0.7119397504868132,0.120301983051462,0.5777056608773492,-2.131449356824291,-1.5851994002168084,4.140116507053795,77.71112414907813,305.8580829029578,-1.614221199247736,1.4069655441756046,-14.16434711092184,0.3448441464241153,5.0
348448,1,0.0035541749551685,0.49652098175585735,0.7168663507181279,-0.7416756508555267,0.4985983801345881,-1.1117885121971582,-0.6564033020767113,3.1708855004164818,31.205658999419104,101.28547929400338,-1.679435253505899,1.401892243949076,-16.51538693629748,0.0961989488954059,5.0
348953,1,0.0,1.7457635403321277,0.1175641728559711,0.5345719610151747,-0.013445280086024525,-2.9779775906709176,-2.689291587816939,2.9530940543329938,337.8907579731529,353.2116012343119,-1.6576856063080765,1.4093248749773832,-16.514958098934848,0.0298619073310971,5.0
352932,1,3.995349413282939e-07,0.9624796925544388,0.6202315611733908,-0.31976630911535153,0.4611521861484462,-1.634493866523357,-1.1361588077128388,3.317627116188407,39.96557078932478,118.6088992403537,-2.01444394677702,1.4050653962558604,-16.65937037138687,0.1383732621203018,5.0
354797,1,1.1560159067788771e-05,0.9744574386458922,0.45842813325538856,-0.27861804563811177,0.30010368656183317,-1.767259049888466,-1.3033890287423873,3.197805363045784,167.2053316612026,350.76224518410066,-1.897472045485004,1.406791749137571,-16.774704363845913,0.1040801257703664,5.0
355911,1,8.283137519962362e-06,0.370949176973312,0.7924201590061202,-0.8871484221488188,0.5481209957673556,-1.0372770577261363,-0.5163172403457494,3.4183915340409485,10.529619376702835,37.948895089438984,-1.900304881568582,1.403995833133403,-17.237929720804686,0.1662667057482602,5.0
361418,1,5.270879270510309e-06,0.506633104008273,0.5559609886426884,-0.735655007577094,0.3397265250118551,-1.295204320695433,-0.8863024169633604,3.089982439445009,40.315886318809916,91.2015361568704,-1.6124067794785275,1.4035293167350862,-17.002524323697713,0.0721043111212869,5.0
368545,1,0.0,1.2716928885797216,0.5239744250359877,-0.03519311745901632,0.382419859636812,-1.840483387376942,-1.2050745213546605,3.43952301536419,67.09751834969923,166.32863221324158,-1.886525426985113,1.407929326265277,-15.756243923636362,0.172011904594042,5.0
371105,1,0.0,0.7916356095866561,0.7312142864696725,-0.48162661453115874,0.5564133378871787,-1.3697393571292693,-0.9112997111217283,3.2701305991049465,40.116474189162766,150.8001295122,-1.3465080257894486,1.4029827147532343,-16.485224355032862,0.1249302222042368,5.0
371746,1,0.0099421603876817,0.5777810802108831,0.211027760830234,-0.5756692340508351,0.007096927868381897,-1.6027759578535665,-1.1965143306609107,2.887327565787691,145.83214251370705,158.66707344379532,-1.1200434328979718,1.4081994083643223,-17.284458374401524,0.0088655174388556,5.0
375997,1,0.0007188,0.30479050989271883,0.7823320039203523,-0.9296264580367364,0.5199767678034775,-1.0655834082346587,-0.10517821766067215,3.562653548956514,3.298841457396248,11.192546564860466,-2.764337910663552,1.399918044488123,-17.710078054388937,0.2048020461174542,5.0
376053,1,1.3001445213278444e-05,0.20458971592453423,0.8699128345557554,-1.1811037226163634,0.5802452080641487,-0.8642246401603089,0.24606076284693756,4.303085528860576,3.6796959668230893,14.217851694692026,-1.2916470534864728,1.4011768859461222,-15.973878021778356,0.3808371124665161,5.0
376248,1,0.0007992,0.18912763727793447,1.0818295332636225,-1.0098520559525141,0.7842783039435659,-0.6300380168959805,0.2128595472895256,3.3639989095227256,1.4666356369690643,9.111969339548056,-1.7889502721098236,1.3964843166334535,-18.256099374902075,0.1513135672652457,5.0
377945,1,0.1353070995877122,0.5851243049107708,0.6539193087687636,-0.6467129181178635,0.45192971637961676,-1.297935178028645,-0.9106086591868348,3.0832780411635743,40.96874866916014,121.2307546930473,-1.5125130481054243,1.4018433846983125,-17.885574860708886,0.07007937563343,5.0
380265,1,0.0002177008372686,0.7928893012827132,0.6710965091292991,-0.5194852093805054,0.4972508344474278,-1.4915943958097415,-1.057017916181323,3.4809856268981885,36.270956988798225,118.02917203945698,-2.2578462378884363,1.4037154665274647,-16.377945769711484,0.1831828428431434,5.0
381732,1,0.4860727576721859,0.6256071539171018,0.6691500243378172,-0.5849598933180431,0.47290511305931204,-1.3124888270562352,-0.9316403588527962,3.018398405578106,35.43280164998015,109.7543607317723,-1.712760277575632,1.4018331760138771,-17.93075080509829,0.0502530875317579,5.0
382159,1,0.0013808073803852,0.35952593329575677,0.7209438412089924,-0.8767760379385976,0.4726451937647411,-1.0184559409457208,-0.5874428202453075,3.129147550547345,19.988937211822467,60.66638756413405,-1.5402719803004772,1.4020735126669885,-16.673750421529686,0.0838462897882706,5.0
382456,1,0.0029386336738376,0.9913472743594198,0.5757783980003168,-0.22209930818583956,0.4184371955309132,-1.703362689785692,-1.2906099915931577,2.939053573945787,96.30033525505588,266.68077767558685,-1.621139288180398,1.405290191586148,-17.223999746566527,0.0254189209007893,5.0
382643,1,3.32e-05,0.6334959728377285,0.756296502058234,-0.5920314671320313,0.5607785846351376,-1.2039532443110446,-0.7996958588390228,3.0643127211218357,46.392594708512156,176.38612388091693,-1.94395807579726,1.4032385698481602,-19.275698752637783,0.0643273286929901,5.0
382687,1,0.0001282,0.15523573289500803,1.112629264410991,-1.0597998422014996,0.8033337852282756,-0.5767193003002333,0.17157766783347483,3.384376941417283,4.014397857393054,26.075465072039876,-0.9063365663229804,1.396178530953543,-17.874944466969435,0.1569438488072354,5.0
383094,1,5.677208138277866e-06,0.7858090716198234,0.6938922000033614,-0.5201780068819559,0.5185825317333368,-1.4510394519873202,-1.0322513731248932,3.3663680558511704,31.868515509147244,108.68627838636097,0.0636454397351001,1.4027824086725296,-17.269387846048264,0.1519698923091565,5.0
383095,1,2.6262021440314304e-07,0.87778139539612,0.6629839076619106,-0.3814283310016151,0.49688281926982825,-1.5055936635039089,-1.0804580663973056,3.211204134275598,51.517612972763295,166.68581342417323,-1.73300324945191,1.4054375230224978,-17.417235072967113,0.1079781138514219,5.0
383156,1,1.633074327744953e-06,0.9789737499136706,0.8101078727085778,-0.4099215276218615,0.6528083851081021,-1.6190349899449714,-1.0253072167333173,4.1320524359184745,15.757076388261,72.97538414797873,-1.215347386441301,1.4049795449316875,-16.089070361429293,0.3430265355617035,5.0
391280,1,4.599837165764332e-07,0.49022366332780365,0.7844598052756169,-0.7697783486132295,0.5637126172916069,-1.0499741296707725,-0.5791223634558946,3.3309079528762804,24.11649528976434,90.15186817264437,-1.7692720816451772,1.4027701990961645,-15.616040674573284,0.142097744013582,5.0
391601,1,0.0,1.06512715693043,0.6952475432361851,-0.23905771843606516,0.5437927875961961,-1.7234608331505896,-1.2703841794916002,3.482060002283113,81.39791546479341,296.8917810491666,-1.663581303268132,1.4058236178602428,-16.851125309174893,0.1834705314274773,5.0
393552,1,0.0003081,0.4987660447939746,0.8642067587927542,-0.8735467158127648,0.6446111162986199,-1.0219183888388628,0.4798728045675915,3.411940050579317,5.693615308649276,25.337472632003337,-1.5398053648953065,1.4002243053472878,-17.32674247207275,0.164505606842429,5.0
394426,1,0.0011697109319291,1.1848880675227633,0.657081628046214,-0.15392435781664204,0.5123265264320125,-1.8316057037015838,-1.2544157171159682,3.740565902273663,47.837331626724804,160.27938666502504,-2.4417211600003217,1.4049065999671968,-15.59768457914734,0.2502321263091132,5.0
394755,1,0.0025383185099346,0.10028328731108616,0.6917231722286488,-1.2083494533357353,0.36387082114787006,-0.9593090110569946,-0.18307078511160313,3.8530775788230467,2.093491791239532,4.922476753891539,-1.8828277216302365,1.396999437455521,-16.67641829519922,0.2778598429713592,5.0
394846,1,8.183685550066425e-07,0.33702133898829345,0.8048087765510843,-0.9894726369981868,0.5516980245797214,-0.9932197961162572,-0.23774240136570057,3.727495032208634,2.5486256671044796,9.284404291625865,-2.0507470910198378,1.3993978440892934,-16.257054382831836,0.2469687819436868,5.0
394902,1,0.0012417,0.44796111051368825,0.9250702420207944,-0.8110962641330204,0.6966346771249121,-0.9074381706772456,-0.40488296552299374,3.2610993221537266,11.967777745436157,61.18196115291606,-1.925197198012352,1.4007249420591257,-20.3292888976234,0.1223520003710473,5.0
394964,1,9.92532844566048e-06,0.5692311458451584,0.7971261030809629,-0.80292273624449,0.5933931574384417,-1.1822490176418157,-0.428156864969516,4.0437969079953895,5.442961362194818,21.844819577291283,-2.038951364511007,1.4027176188189323,-15.468891946461577,0.3228989480416641,5.0
394989,1,4.98e-05,0.19387289383856654,0.7720686021217418,-1.08987687959403,0.47763969209410817,-0.9691977533215521,-0.32136002310284084,3.5569285763324032,4.717937374432655,14.3704159044987,-2.0238046592601786,1.39719808608086,-16.648083204835,0.2033027589595251,5.0
395146,1,0.0127652098426051,0.5283848617423033,0.8115269217720353,-0.7120447180125069,0.599221408493392,-1.050528048912227,-0.6321828747017761,3.184020841759593,40.22406219742976,166.36300045699411,-1.7559304811322969,1.4030304658827542,-18.419907993242347,0.1000528329485139,5.0
395317,1,6.33e-05,0.18473538028398906,1.1026366920977182,-1.0305044332195905,0.8049969041399905,-0.5875593936666448,0.30856625502332946,3.449825888872797,1.9386681269067467,12.660038724308253,-1.9791522034985023,1.395631854610125,-18.392490317379348,0.1748002484476344,5.0
395949,1,4.12e-05,0.4226211421988566,0.8890901643221767,-0.9632689205135279,0.6610052316437773,-0.938135107888499,0.2469182974919022,3.733773649872707,4.410034414374809,20.368941131361915,-1.889353028771813,1.3993219479699448,-15.6371057334328,0.2485377614752149,5.0
396174,1,0.0,1.2682572473599123,0.6506499311200002,-0.08093884650673289,0.5088865540267022,-2.018746555938577,-1.700747603841812,3.8638571482472894,137.27468756545946,465.1227752645116,-1.7398318979824805,1.4069770346244133,-17.28588456657813,0.2804643329260407,5.0
396228,1,2.8137669945131545e-05,0.7853684283419469,0.9154931327368274,-0.5803984442802204,0.739153059426819,-1.269255886441293,-0.7206089518249357,3.987687166325909,19.502582157890647,110.08250667507328,-1.927054019151468,1.404028410772859,-15.933527698808934,0.309872819795457,5.0
397066,1,9.208951100469656e-06,0.6597718216498976,0.8480615241836986,-0.6902170347412877,0.65691611396052,-1.2799067278606984,-0.7664507262287259,3.726345354985985,20.138071171175874,94.65966759738089,-1.3983826188982749,1.4033249475748713,-17.22085833686904,0.2466811999705551,5.0
399132,1,2.211031943884009e-05,0.6119468630143103,0.8240128794128196,-0.6808745497141615,0.6265735226289664,-1.1389010548443679,-0.6194317641564169,3.424178457008797,11.998017515153364,51.392293820814096,-1.643663412358063,1.4008298392385947,-15.918985344105254,0.1678435702398465,5.0
399174,1,0.0001104,0.5473480624182798,0.962774063376564,-0.72216922404386,0.7535053084204932,-0.992123899179596,-0.14170538204805894,3.45722197806994,15.098880066938078,87.79095807263802,-1.7966096342140927,1.4026728531216734,-20.15805408245637,0.176796777607575,5.0
399175,1,3.427310178425768e-07,0.8470335002497436,0.9024450581403016,-0.5818158856556863,0.7339274148140404,-1.3376909055146982,-0.8480076224877706,4.198144252953387,10.362682260348274,57.237651871030735,-1.5995493761202837,1.4023992846553242,-15.919899960436243,0.3578199139610636,5.0
399280,1,1.1e-05,0.6516535130834384,0.9142993932571173,-0.6843645403967713,0.7210297484676644,-1.1333151264773633,0.07968334436526447,3.456114420002923,7.471670063968894,40.21508256628682,-1.593954480919231,1.3998947515464282,-18.054045432224623,0.1764980711333196,5.0
399714,1,6.729467553311403e-07,0.6194310730738053,0.8590639915328353,-0.7306787689697245,0.6618459221806248,-1.24771244662454,-0.565891958499023,3.9361513401975,17.20136101317647,81.50514446542714,-2.0323620173057324,1.4026403783785557,-17.799931650266277,0.2977460378774717,5.0
399717,1,1.86e-05,0.2470991305810415,0.8536139107607497,-1.0461982039227848,0.5742226955363918,-0.8981114577305078,0.33592886334872674,3.8195591460702367,2.986833477850735,11.214102132282067,-2.024954987000481,1.4005274573764674,-17.24442565584073,0.2697145324103618,5.0
400040,1,0.0,1.2188600004496735,0.597688457645738,-0.08716844121780554,0.4537888582694478,-1.9622643736499796,-1.5983247253256962,3.4545350831041444,114.2095624378834,341.957694816835,-2.1274453488805025,1.4039783363597305,-15.364221168426438,0.1760719611199027,5.0
401094,1,0.0010866071900769,0.9997815958112639,0.7082446128895157,-0.26955967458827956,0.5514836775362824,-1.5526967960904159,-1.1842184144692496,3.133997598245734,59.25162834505145,219.67461038191863,-2.3497737565064734,1.4045872700263131,-17.069699220531426,0.0852901310112225,5.0
401704,1,3.502106805391471e-05,0.664297824114378,0.6771163488315111,-0.5945180306078726,0.4866081289950799,-1.3019997009246964,-0.8966206669945009,3.132842064920277,44.14817267390273,140.73400357038867,-1.7034758378511774,1.4026222078718202,-17.705100178453627,0.0849463358865519,5.0
403063,1,0.0,1.193009018531555,0.8246522172610682,-0.23971835560838173,0.6797355025204297,-1.693140389339618,-1.0615597846774634,4.3337978824762535,37.551342240516966,183.9005259587401,-1.6584547170758346,1.4027992757455636,-15.275704389325956,0.3874672675986921,5.0
405044,1,0.0231074696557721,0.5912336882746132,0.7157830444859599,-0.6544324223851419,0.5145675900898254,-1.185048085757046,-0.7283941981325697,3.225879243767768,52.2328995838749,178.033235096129,-1.832441637246464,1.4041614733342889,-18.27081663425357,0.1122287975096243,5.0
405910,1,0.0278328697545047,0.733132240210189,0.7674337612090341,-0.5625999084700624,0.5862035269082142,-1.3656523805817429,-0.9671712500409981,3.3564015805546754,24.379217001647337,97.68807008019215,-1.4075310578289577,1.4021295300098786,-16.36064260742649,0.1492057557180081,5.0
411538,1,1.5917838484876462e-06,0.36431980774553097,0.7523158737776896,-0.8665115989338048,0.5055859053793128,-1.0489915124312787,-0.6716268854298733,3.1656130651886687,20.07415913429255,67.01952411518614,-1.89605891932476,1.3996037558341992,-17.250095001211086,0.0946475344544224,5.0
411552,1,4.170293953595054e-06,1.0831370632507813,0.8077064122923332,-0.27316170930608763,0.6574496938836489,-1.6288961846896015,-1.2190733024391918,3.6232904977079787,52.30965882883617,245.69673110254513,-1.992488951654832,1.4063206792016278,-17.089231810410375,0.2205357015064313,5.0
411934,1,7.715632643298588e-07,0.9711132545678254,0.7974745543894457,-0.325866520208244,0.6381522749420938,-1.557564578111176,-1.2404672580012814,3.3727744376219473,39.717293289213735,178.02712365513355,-1.6328820591048274,1.4038862375460592,-15.472608058367037,0.1537423428465928,5.0
411954,1,3.96e-05,-0.004430762079735473,0.9292923564725868,-1.2237023838675611,0.5595731148439285,-0.6875432757902757,0.011136967301631273,3.541465201125565,2.424763622583946,8.992629372362988,-2.2052541336609863,1.3962566008860204,-17.607429102459697,0.1992410321434872,5.0
415950,1,0.0293747676129728,0.8810766472666174,0.3778892716744906,-0.3324354344191178,0.2121726190598423,-1.8448624686737247,-1.3839932093653928,3.0716716956006658,126.75536123221362,219.38424776513082,-1.936800249817587,1.4067493075158204,-18.09484645679103,0.066563469125021,5.0
421104,1,0.0012198498798445,0.8296376137728956,0.7382953799900847,-0.49498693840499186,0.5687461955538566,-1.4522305107295992,-0.8972152118757393,3.7664975167832697,46.792149601973804,180.25861857385985,-1.9455049956160133,1.4063587355272558,-17.625057431070694,0.2566727365274024,5.0
421901,1,0.0,0.6034349567458221,0.9474768959068243,-0.7737174086590244,0.7492424914676761,-1.092233422433857,-0.4139327230855585,3.996664754133559,9.77878550234188,56.2533521239311,-2.4009363338096263,1.4024271979658178,-16.85170349572949,0.3119692769494313,5.0
421962,1,0.0,1.3605329775300348,0.7242150227715243,-0.05160800486207506,0.5871617641503946,-1.957886235458865,-1.0891449544250236,4.250381809497973,34.65745369610077,136.59158009446455,-1.6813204226381386,1.405303981528826,-15.068668430332062,0.3693484260089827,5.0
421964,1,5.171250843138725e-05,1.1344407361882958,0.9148577985181063,-0.2183082240646712,0.7663815046567777,-1.5813652364162962,-0.9596706744158965,3.7742070953907403,48.645146982880625,293.6405744445122,-1.4969456489895627,1.4045473896432312,-15.851722502203325,0.2585790077015001,5.0
422124,1,0.0932254657565097,0.7344814144386262,0.6411726644685771,-0.5340051718894401,0.45949523796042513,-1.5146284611972192,-1.1283985288985292,3.312402711903472,25.95651203416746,78.27422556258806,-1.3143210416919124,1.4006062803427886,-17.696863396575356,0.136904040867943,5.0
425622,1,5.01e-05,0.42452612041639526,0.8388438232388538,-0.8765051057972499,0.605116913564288,-1.0254492033463052,-0.3294753585327115,3.4237778619848216,3.907541473856383,16.050663744158232,-2.4631199160930985,1.4010380506256428,-17.40059369531442,0.1677344989656675,5.0
426975,1,0.0252195478939665,0.4145953749062343,0.6147832338737516,-0.7920858438631058,0.37946920290067254,-1.1722430168652949,-0.7786303443190192,2.9820647498276016,24.30668347950591,60.71939865437676,-1.889990517201188,1.3985468088852762,-16.874506738393645,0.0389630483601913,5.0
431295,1,1.0704052853127947e-05,0.7495374605161231,0.6302134504899257,-0.5494384851058172,0.45011470287857946,-1.4736910903532774,-1.0437018011124266,3.461247557757917,33.78854764111728,97.64900027188732,-1.7562223469129388,1.4042176510990048,-16.935733314287592,0.1778816639985966,5.0
433068,1,0.0003118512380494,0.6402613359463203,0.6973820386738367,-0.6267333847178236,0.5035645540341278,-1.1993421479917004,-0.6804720693738062,3.2134683054976323,39.05710994765448,128.57132271094196,-1.57600950202575,1.403004800876641,-16.091115636054106,0.1086352027216281,5.0
434850,1,0.0646584670428106,0.3364756802363189,0.6889685155871561,-0.835098085833053,0.43479872918165796,-1.0745393400672398,-0.7372828588138702,2.8902011399536955,19.66442914159641,55.509792027932505,-1.7281497373703876,1.3968139381737334,-17.920269418509825,0.0097928727245529,5.0
440925,1,0.0002232228580206,0.6912755141772635,0.7096150819759472,-0.5500505972838567,0.5229824393099065,-1.2467083125009353,-0.759161524752912,3.1100456146731474,53.28629928199335,186.03832939351238,-2.2370342100320944,1.4047789990450437,-17.6003979507354,0.0781378670765562,5.0
447109,1,0.0008044650428316,0.9628114510731081,0.6774404333194255,-0.34553850792795515,0.5188548192296238,-1.62669654903479,-1.163281034616702,3.4164610055522666,20.292241513934837,68.51466597228308,-1.8854982528387256,1.4021671186844749,-16.883809422355217,0.1657400668974206,5.0
447306,1,0.0,1.2334506621123538,0.8223641835836304,-0.17515738365131028,0.6801721659994087,-1.7527463696488965,-1.008972942802373,4.245040175024888,38.610431256695726,188.2950577713672,-1.3377916886703285,1.405738276422576,-15.85086074358508,0.3681760819566756,5.0
449285,1,0.0001517230343421,1.5138089063805538,0.7418418356137622,0.15005794379196402,0.6084008949288702,-2.1448915532780504,-1.72594244267637,3.896211142146752,33.26531626711074,139.47008715439372,-0.8356710519919662,1.4068921955851632,-17.26829291072405,0.2882380850732765,5.0
